-0.00654000000001176,-0.0692778484848446,0,5,2,1
0.0434599999999872,-0.0601869393939367,0,5,2,1
0.0934599999999861,-0.0516010808080765,0,5,2,1
0.143459999999985,-0.0430152222222162,0,5,2,1
0.193459999999984,-0.0344293636363631,0,5,2,1
0.243459999999983,-0.026348555555554,0,5,2,1
0.293459999999984,-0.018267747474745,0,5,2,1
0.343459999999981,-0.010186939393936,0,5,2,1
0.39345999999998,-0.00261118181817466,0,5,2,1
0.44345999999998,0.00496457575757958,0,5,2,1
0.493459999999979,0.0125403333333374,0,5,2,1
0.54345999999998,0.0196110404040475,0,5,2,1
0.593459999999981,0.0261766969696993,0,5,2,1
0.643459999999981,0.0327423535353581,0,5,2,1
0.693459999999982,0.0388029595959658,0,5,2,1
0.743459999999983,0.0448635656565699,0,5,2,1
0.793459999999984,0.0509241717171776,0,5,2,1
0.843459999999986,0.0559746767676792,0,5,2,1
0.893459999999987,0.0610251818181879,0,5,2,1
0.943459999999989,0.0660756868686896,0,5,2,1
0.993459999999988,0.0701160909090923,0,5,2,1
1.04345999999999,0.0741564949494986,0,5,2,1
1.09345999999999,0.0776918484848501,0,5,2,1
1.14345999999999,0.0812272020202087,0,5,2,1
1.19345999999999,0.084257505050509,0,5,2,1
1.24345999999999,0.0867827575757616,0,5,2,1
1.29345999999999,0.0893080101010177,0,5,2,1
1.34345999999999,0.0908231616161679,0,5,2,1
1.39345999999999,0.092338313131318,0,5,2,1
1.44345999999999,0.0938534646464682,0,5,2,1
1.49346,0.0948635656565706,0,5,2,1
1.54345999999999,0.0953686161616183,0,5,2,1
1.59346,0.0953686161616183,0,5,2,1
1.64346,0.0953686161616183,0,5,2,1
1.69346,0.0953686161616183,0,5,2,1
1.74346,0.0943585151515194,0,5,2,1
1.79346,0.0933484141414134,0,5,2,1
1.84346,0.0918332626262632,0,5,2,1
1.89346,0.0903181111111131,0,5,2,1
1.94346,0.0882979090909117,0,5,2,1
1.99346,0.0857726565656591,0,5,2,1
2.04346,0.0827423535353589,0,5,2,1
2.09346,0.0797120505050586,0,5,2,1
2.14346,0.0761766969697,0,5,2,1
2.19346,0.0721362929292972,0,5,2,1
2.24346,0.0675908383838468,0,5,2,1
2.29346,0.0630453838383893,0,5,2,1
2.34346,0.0579948787878806,0,5,2,1
2.39346,0.0524393232323277,0,5,2,1
2.44346,0.04637871717172,0,5,2,1
2.49346000000001,0.0403181111111159,0,5,2,1
2.54346,0.0337524545454571,0,5,2,1
2.59346000000001,0.0271867979798053,0,5,2,1
2.64346000000001,0.0201160909090952,0,5,2,1
2.69346000000001,0.0120352828282861,0,5,2,1
2.74346,0.00395447474747712,0,5,2,1
2.79346,-0.00463138383838313,0,5,2,1
2.84346,-0.0132172424242363,0,5,2,1
2.89346000000001,-0.0223081515151513,0,5,2,1
2.94346000000001,-0.0319041111111069,0,5,2,1
2.99346000000001,-0.0420051212121173,0,5,2,1
3.04346,-0.0526111818181825,0,5,2,1
3.09346000000001,-0.0632172424242441,0,5,2,1
3.14346,-0.0743283535353534,0,5,2,1
3.19346000000001,-0.0859445151515139,0,5,2,1
3.24346,-0.0980657272727257,0,5,2,1
3.29346,-0.110691989898989,0,5,2,1
3.34346000000001,-0.123823303030306,0,5,2,1
3.39346000000001,-0.136954616161617,0,5,2,1
3.44346000000001,-0.150590979797979,0,5,2,1
3.49346000000001,-0.164732393939392,0,5,2,1
3.54346000000001,-0.17937885858586,0,5,2,1
3.59346000000001,-0.194530373737372,0,5,2,1
3.64346000000001,-0.210186939393939,0,5,2,1
3.69346000000001,-0.225843505050509,0,5,2,1
3.74346000000001,-0.242005121212124,0,5,2,1
3.79346000000001,-0.258671787878786,0,5,2,1
3.84346000000001,-0.276348555555554,0,5,2,1
3.89346000000002,-0.294530373737373,0,5,2,1
3.94346000000002,-0.313217242424244,0,5,2,1
3.99346000000002,-0.332409161616166,0,5,2,1
4.04346000000002,-0.351601080808084,0,5,2,1
4.09346000000002,-0.37129805050505,0,5,2,1
4.14346000000002,-0.391500070707071,0,5,2,1
4.19346000000002,-0.412207141414147,0,5,2,1
4.24346000000002,-0.433419262626263,0,5,2,1
4.29346000000002,-0.454631383838382,0,5,2,1
4.34346000000002,-0.47634855555556,0,5,2,1
4.39346000000002,-0.498570777777783,0,5,2,1
4.44346000000002,-0.521298050505052,0,5,2,1
4.49346000000002,-0.544530373737377,0,5,2,1
4.54346000000002,-0.568267747474746,0,5,2,1
4.59346000000002,-0.593015222222224,0,5,2,1
4.64346000000002,-0.61826774747475,0,5,2,1
4.69346000000002,-0.644025323232327,0,5,2,1
4.74346000000002,-0.670287949494952,0,5,2,1
4.79346000000002,-0.697055626262628,0,5,2,1
4.84346000000002,-0.723823303030304,0,5,2,1
4.89346000000002,-0.751096030303032,0,5,2,1
4.94346000000002,-0.778873808080807,0,5,2,1
4.99346000000002,-0.807156636363636,0,5,2,1
5.04346000000002,-0.835944515151517,0,5,2,1
5.09346000000001,-0.86523744444445,0,5,2,1
5.14346000000001,-0.89503542424243,0,5,2,1
5.19346000000001,-0.925338454545457,0,5,2,1
5.24346000000001,-0.95614653535354,0,5,2,1
5.29346000000001,-0.98745966666667,0,5,2,1
5.34346000000001,-1.01927784848485,0,5,2,1
5.39346000000001,-1.05160108080808,0,5,2,1
5.44346000000001,-1.08442936363636,0,5,2,1
5.49346000000001,-1.1177626969697,0,5,2,1
5.54295494949496,-1.15109603030303,0,5,2,1
5.59244989898991,-1.18493441414141,0,5,2,1
